Date,Open,High,Low,Close,Volume,AdjClose
9/16/2008,12028.45,12028.45,11301.46,11920.86,172400,11920.86
9/8/2008,12359.93,12671.76,12059.09,12214.76,147200,12214.76
9/1/2008,12936.81,12940.55,12163.33,12212.23,128800,12212.23
8/25/2008,12797.54,13079.37,12656.09,13072.87,94200,13072.87
8/18/2008,12971.49,13270.37,12631.94,12666.04,104100,12666.04
8/11/2008,13259.46,13468.81,12926.98,13019.41,115000,13019.41
8/4/2008,13083.28,13295.51,12893.34,13168.41,148200,13168.41
7/28/2008,13407.36,13468.94,13018.22,13094.59,116200,13094.59
7/22/2008,12944.56,13603.31,12921.02,13334.76,118800,13334.76
7/14/2008,13022.29,13185.9,12671.34,12803.7,117800,12803.7
7/7/2008,13212.8,13409.3,12918.22,13039.69,123600,13039.69
6/30/2008,13584.51,13598.48,13118.89,13237.89,130600,13237.89
6/23/2008,13769.44,13950.56,13453.35,13544.36,116700,13544.36
6/16/2008,14118.23,14469.99,13903.21,13942.08,120400,13942.08
6/9/2008,14275.34,14308.89,13810.38,13973.73,147400,13973.73
6/2/2008,14342.96,14601.27,14127.75,14489.44,124800,14489.44
5/26/2008,13875.98,14366.63,13665.57,14338.54,129100,14338.54
5/19/2008,14294.52,14343.19,13658.02,14012.2,151800,14012.2
5/12/2008,13565.91,14392.53,13540.68,14219.48,135800,14219.48
5/7/2008,14147.57,14208.67,13639.99,13655.34,130200,13655.34
4/28/2008,13907.97,14072.92,13727.07,14049.26,126800,14049.26
4/21/2008,13639.85,13886.37,13449.04,13863.47,114700,13863.47
4/14/2008,13132.67,13495.94,12858.63,13476.45,112800,13476.45
4/7/2008,13240.56,13485.9,12898.49,13323.73,125700,13323.73
3/31/2008,12709.28,13389.9,12430.63,13293.22,129600,13293.22
3/24/2008,12473.06,12874.45,12438.2,12820.47,116500,12820.47
3/17/2008,12089.03,12496.41,11691,12482.57,149000,12482.57
3/10/2008,12716.84,13071.22,12167.09,12241.6,165900,12241.6
3/3/2008,13412.87,13413.63,12744.52,12782.8,137600,12782.8
2/25/2008,13612.31,14105.47,13533.25,13603.02,131600,13603.02
2/18/2008,13627.31,13853.21,13310.37,13500.46,149000,13500.46
2/12/2008,12998.87,13666.68,12923.42,13622.56,147100,13622.56
2/4/2008,13642.6,13889.24,12972.55,13017.24,156400,13017.24
1/28/2008,13482.84,13648.39,13087.91,13497.16,152000,13497.16
1/21/2008,13701.43,13704.65,12572.68,13629.16,179600,13629.16
1/15/2008,14134.91,14224,13365.32,13861.29,188000,13861.29
1/7/2008,14549.38,14667.85,14096.54,14110.79,149500,14110.79
12/25/2007,15441.33,15653.54,14542.58,14691.41,87500,14691.41
12/17/2007,15433.3,15508.5,14998.01,15257,123000,15257
12/10/2007,16007.33,16075.61,15433.77,15514.51,140600,15514.51
12/3/2007,15747.47,16107.65,15365.39,15956.37,134800,15956.37
11/26/2007,14921.57,15751.2,14801.87,15680.67,148000,15680.67
11/19/2007,15177.17,15302.76,14669.85,14888.77,155000,14888.77
11/12/2007,15377.37,15587.31,14988.77,15154.61,139400,15154.61
11/5/2007,16458.14,16458.14,15566.12,15583.42,147800,15583.42
10/29/2007,16613.3,16887.04,16484.54,16517.48,141800,16517.48
10/22/2007,16563.57,16578.59,16199.02,16505.63,108600,16505.63
10/15/2007,17399.67,17430.09,16711.57,16814.37,117400,16814.37
10/9/2007,17166.17,17488.97,17133.52,17331.17,116600,17331.17
10/1/2007,16773.1,17205.42,16685.8,17065.04,123800,17065.04
9/25/2007,16317.19,16929.26,16240.26,16785.69,115000,16785.69
