Date,Open,High,Low,Close,Volume,AdjClose
3/19/2007,6622.76,6902.62,6614.14,6899.06,0,6899.06
3/12/2007,6727.57,6752.18,6444.7,6579.87,0,6579.87
3/5/2007,6510.95,6745.06,6437.25,6716.52,0,6716.52
2/26/2007,6992.12,7040.2,6544.28,6603.32,0,6603.32
2/19/2007,6967.53,7012.34,6922.36,6992.58,0,6992.58
2/12/2007,6892.03,6979.02,6844.39,6957.07,0,6957.07
2/5/2007,6878.67,6928.98,6849.85,6911.11,0,6911.11
1/29/2007,6702.45,6904.88,6683.38,6885.76,0,6885.76
1/22/2007,6753.73,6771.42,6627.96,6690.34,0,6690.34
1/15/2007,6719.53,6754.55,6651.68,6747.17,0,6747.17
1/8/2007,6603.55,6705.17,6531.25,6705.17,0,6705.17
1/2/2007,6614.73,6704.04,6588.03,6593.09,0,6593.09
12/27/2006,6525.99,6629.33,6525.76,6596.92,0,6596.92
12/18/2006,6588.25,6615.68,6493.99,6503.13,0,6503.13
12/11/2006,6449.76,6605.15,6447.94,6588.83,0,6588.83
12/4/2006,6258.91,6440.56,6230.3,6427.41,0,6427.41
11/27/2006,6400.49,6419.97,6195.81,6241.13,0,6241.13
11/20/2006,6394.08,6497.06,6367.2,6411.96,0,6411.96
11/13/2006,6350.65,6452.13,6344.1,6412.36,0,6412.36
11/6/2006,6249.92,6366.65,6249.92,6357.77,0,6357.77
10/30/2006,6230.86,6311.93,6201,6241.15,69015800,6241.15
10/23/2006,6216.46,6304.78,6185.51,6262.54,0,6262.54
10/16/2006,6178.36,6218.57,6106.19,6202.82,0,6202.82
10/9/2006,6064.88,6188.69,6054.67,6173.68,0,6173.68
10/2/2006,6019.34,6097.87,5944.57,6085.82,0,6085.82
9/25/2006,5898.9,6031.55,5864.99,6004.33,0,6004.33
9/18/2006,5932.51,5979.87,5857.89,5883.32,0,5883.32
9/11/2006,5774.31,5953.72,5737.2,5937.87,0,5937.87
9/4/2006,5890.01,5917.24,5753.67,5795.26,0,5795.26
8/28/2006,5808.37,5907.16,5767.83,5876.54,0,5876.54
8/21/2006,5804.66,5847.11,5744.11,5811.47,0,5811.47
8/14/2006,5661.07,5849.37,5659.71,5817.02,0,5817.02
8/7/2006,5685.46,5709.1,5557.59,5628.37,0,5628.37
7/31/2006,5704.56,5741.8,5583.96,5723.03,0,5723.03
7/24/2006,5460.12,5708.33,5460.12,5705.42,0,5705.42
7/17/2006,5437.08,5587.28,5365.06,5451.01,0,5451.01
7/10/2006,5678.11,5711.04,5422.22,5422.22,0,5422.22
7/3/2006,5688,5729.59,5608.95,5681.85,0,5681.85
6/26/2006,5542.74,5698.21,5420.08,5683.31,0,5683.31
6/19/2006,5388.83,5580.82,5382.58,5529.74,0,5529.74
6/12/2006,5458.38,5507.6,5243.71,5376.01,0,5376.01
6/5/2006,5685.56,5691.69,5383.28,5464.08,0,5464.08
5/29/2006,5782.49,5784.29,5533.12,5687.04,0,5687.04
5/22/2006,5653.85,5788.47,5513.43,5788.36,0,5788.36
5/15/2006,5893,5902.44,5587.92,5672.28,0,5672.28
5/8/2006,6126.96,6162.37,5915.74,5916.28,0,5916.28
5/2/2006,6014.38,6113.29,5962.86,6113.29,0,6113.29
4/24/2006,6058.75,6121.95,6003.91,6009.89,0,6009.89
4/18/2006,5915.11,6108.69,5866.85,6094.75,0,6094.75
4/10/2006,5951.08,6004.71,5860.5,5918.57,0,5918.57
4/3/2006,5989.08,6047.98,5947.56,5952.92,0,5952.92
3/27/2006,5972.15,5993.9,5863.07,5970.08,0,5970.08
3/20/2006,5895.78,5977.06,5847.9,5973.14,0,5973.14
3/13/2006,5820.74,5947.43,5807.61,5882.38,0,5882.38
3/6/2006,5742.07,5804.95,5664.19,5804.92,0,5804.92
2/27/2006,5888.81,5916.8,5691.21,5721.46,0,5721.46
2/20/2006,5795.68,5884.22,5766.99,5870.79,0,5870.79
2/13/2006,5699.44,5812.69,5683.88,5795.48,0,5795.48
2/6/2006,5667.18,5745.49,5598.05,5701.47,0,5701.47
1/30/2006,5636.24,5760.63,5614.29,5657.12,0,5657.12
1/23/2006,5311.9,5650.95,5290.49,5647.42,0,5647.42
1/16/2006,5464.98,5515.26,5344.52,5349.02,0,5349.02
1/9/2006,5543.34,5553.55,5463.78,5483.09,0,5483.09
1/2/2006,5410.24,5537.58,5409.28,5536.32,0,5536.32
12/27/2005,5422.07,5469.96,5385.07,5408.26,0,5408.26
12/19/2005,5342.93,5425.62,5322.83,5419.05,0,5419.05
12/12/2005,5316.46,5356.67,5274.97,5353.66,0,5353.66
12/5/2005,5303.92,5309.93,5222.24,5282.13,0,5282.13
11/28/2005,5218.28,5307.99,5155.34,5307.99,0,5307.99
11/21/2005,5140.35,5204.14,5127.07,5194.27,0,5194.27
11/14/2005,5083.27,5162.51,5063.86,5123.5,0,5123.5
11/7/2005,4994.54,5092.8,4983.75,5090.75,0,5090.75
10/31/2005,4854.59,5013.95,4854.59,4995.24,0,4995.24
10/24/2005,4838.25,4930.89,4762.75,4825.64,0,4825.64
10/17/2005,4987.66,4999,4825.96,4838.4,0,4838.4
10/10/2005,5027.28,5065.17,4929.11,4975.56,0,4975.56
10/3/2005,5060.99,5138.02,4980.62,5007.77,0,5007.77
9/26/2005,4938.18,5061.84,4938.18,5044.12,0,5044.12
9/19/2005,4928.14,4967.31,4827.86,4882.58,0,4882.58
9/12/2005,5028.49,5035.39,4888.03,4986.5,0,4986.5
9/5/2005,4853.6,5020.47,4850.53,5005.93,0,5005.93
8/29/2005,4756.68,4874.89,4726.33,4837.81,0,4837.81
8/22/2005,4933.74,4954.41,4783.8,4783.8,0,4783.8
8/15/2005,4935.22,4953.46,4834.16,4929.91,0,4929.91
8/8/2005,4837.05,4990.57,4827.3,4937.33,0,4937.33
8/1/2005,4882.39,4934.94,4827.18,4827.18,0,4827.18
7/25/2005,4843.69,4913.02,4819.42,4886.5,0,4886.5
7/18/2005,4717.59,4865.72,4705.29,4836.9,0,4836.9
7/11/2005,4616.36,4723.65,4616.36,4712.9,0,4712.9
7/4/2005,4620.86,4636.96,4444.94,4597.97,0,4597.97
6/27/2005,4547.27,4623.8,4517.44,4617.07,0,4617.07
6/20/2005,4601.99,4637.34,4560.49,4566.48,0,4566.48
6/13/2005,4597.33,4623.58,4537.91,4604.57,0,4604.57
6/6/2005,4514.59,4601.05,4490.12,4586.1,0,4586.1
5/30/2005,4445.21,4551.89,4440.36,4510.39,0,4510.39
5/23/2005,4383.02,4453.01,4374.49,4444.71,0,4444.71
5/16/2005,4266.82,4379.57,4232.67,4360.68,0,4360.68
5/9/2005,4305.69,4306.32,4232.4,4275.7,0,4275.7
5/2/2005,4208.63,4314.98,4205.05,4311.06,0,4311.06
4/25/2005,4214.97,4249.86,4157.51,4184.84,0,4184.84
4/18/2005,4266.27,4266.27,4159.95,4223.04,0,4223.04
4/11/2005,4388.81,4422.88,4309.25,4312.25,0,4312.25
4/4/2005,4355.84,4413.24,4323.24,4400.68,0,4400.68
3/29/2005,4331.96,4393.2,4308.92,4373.53,0,4373.53
3/21/2005,4322.47,4347.72,4275.55,4343.6,0,4343.6
3/14/2005,4353.73,4392.17,4295.7,4327.18,0,4327.18
3/7/2005,4424.77,4435.31,4330.21,4360.49,0,4360.49
2/28/2005,4360.34,4424.28,4335.04,4423.52,0,4423.52
2/21/2005,4363.21,4373.15,4276.01,4348.64,0,4348.64
2/14/2005,4395.37,4409.09,4348.66,4359.47,0,4359.47
2/7/2005,4342.75,4391.79,4338.96,4387.8,0,4387.8
1/31/2005,4211.86,4340.27,4211.86,4339.28,0,4339.28
1/24/2005,4195.37,4245.08,4160.83,4201.81,0,4201.81
1/17/2005,4235.94,4269.73,4198.34,4213.7,0,4213.7
1/10/2005,4311.86,4324.38,4191.14,4232.36,0,4232.36
1/3/2005,4260.92,4325.77,4242.07,4316.4,0,4316.4
12/27/2004,4254.41,4272.18,4235.36,4256.08,5391300,4256.08
12/20/2004,4178.17,4253.68,4176.38,4251.62,0,4251.62
12/13/2004,4189.34,4250.05,4173.59,4182.27,0,4182.27
12/6/2004,4199.25,4231.46,4131.24,4174.55,0,4174.55
11/29/2004,4160.89,4233.52,4107.62,4208.87,0,4208.87
11/22/2004,4115.91,4161.55,4088.59,4154.27,0,4154.27
11/15/2004,4162.93,4202.45,4106.87,4134.89,0,4134.89
11/8/2004,4063.83,4162.37,4051.61,4143.35,0,4143.35
11/1/2004,3961.18,4111.78,3959.25,4063.58,0,4063.58
10/25/2004,3880.48,3994.19,3838.98,3960.25,0,3960.25
10/18/2004,3926.51,3983.45,3889.72,3935.14,0,3935.14
10/11/2004,4011.83,4026.99,3897.48,3922.11,0,3922.11
10/4/2004,4005.64,4078.5,4001.52,4015.54,0,4015.54
9/27/2004,3905.74,3996.11,3848.28,3994.96,0,3994.96
9/20/2004,3986.33,3999.47,3887.84,3910.3,0,3910.3
