Date,Open,High,Low,Close,Volume,AdjClose
12/19/2005,1267.32,1270.51,1257.21,1268.66,1888996000,1268.66
12/12/2005,1259.37,1275.8,1255.52,1267.32,2235374000,1267.32
12/5/2005,1265.08,1272.89,1250.91,1259.37,2121000000,1259.37
11/28/2005,1268.25,1268.44,1249.39,1265.08,2280068000,1265.08
11/21/2005,1248.27,1270.64,1246.9,1268.25,1779777500,1268.25
11/14/2005,1234.72,1249.58,1226.41,1248.27,2226412000,1248.27
11/7/2005,1220.14,1235.7,1215.05,1234.72,2063738000,1234.72
10/31/2005,1198.41,1224.7,1198.41,1220.14,2488110000,1220.14
10/24/2005,1179.59,1204.01,1178.89,1198.41,2350556000,1198.41
10/17/2005,1186.57,1197.3,1170.55,1179.59,2408668000,1179.59
10/10/2005,1195.9,1196.52,1168.2,1186.57,2305280000,1186.57
10/3/2005,1228.81,1233.34,1181.92,1195.9,2380760000,1195.9
9/26/2005,1215.29,1229.57,1211.11,1228.81,2075822000,1228.81
9/19/2005,1237.91,1237.91,1205.35,1215.29,2268336000,1215.29
9/12/2005,1241.48,1242.6,1224.85,1237.91,2247794000,1237.91
9/6/2005,1218.02,1243.13,1218.02,1241.48,1986932500,1241.48
8/29/2005,1205.1,1227.29,1201.07,1218.02,1950290000,1218.02
8/22/2005,1219.71,1228.96,1204.23,1205.1,1668590000,1205.1
8/15/2005,1230.4,1236.24,1215.93,1219.71,1721880000,1219.71
8/8/2005,1226.42,1242.69,1222.67,1230.39,1904968000,1230.39
8/1/2005,1234.18,1245.86,1225.62,1226.42,1934294000,1226.42
7/25/2005,1233.68,1245.15,1228.15,1234.18,1877768000,1234.18
7/18/2005,1227.92,1236.56,1221.13,1233.68,1916710000,1233.68
7/11/2005,1211.86,1233.16,1211.86,1227.92,1871184000,1227.92
7/5/2005,1194.44,1212.73,1183.55,1211.86,1885635000,1211.86
6/27/2005,1191.57,1204.07,1188.3,1194.44,1796724000,1194.44
6/20/2005,1216.96,1219.59,1191.45,1191.57,1941440000,1191.57
6/13/2005,1198.11,1219.55,1194.51,1216.96,1876670000,1216.96
6/6/2005,1196.02,1208.85,1191.09,1198.11,1720456000,1198.11
5/31/2005,1198.78,1205.64,1191.03,1196.02,1773022500,1196.02
5/23/2005,1189.28,1199.56,1185.96,1198.78,1627978000,1198.78
5/16/2005,1154.05,1191.22,1153.64,1189.28,1883610000,1189.28
5/9/2005,1171.35,1178.87,1146.18,1154.05,1953106000,1154.05
5/2/2005,1156.85,1178.62,1154.71,1171.35,2031568000,1171.35
4/25/2005,1152.12,1164.8,1139.19,1156.85,2090184000,1156.85
4/18/2005,1142.62,1159.95,1136.15,1152.12,2178972000,1152.12
4/11/2005,1181.2,1190.17,1141.92,1142.62,2119976000,1142.62
4/4/2005,1172.79,1191.88,1167.72,1181.2,1861984000,1181.2
3/28/2005,1171.42,1189.8,1163.69,1172.92,2089900000,1172.92
3/21/2005,1189.65,1189.65,1168.7,1171.42,1975625000,1171.42
3/14/2005,1200.08,1210.54,1182.78,1189.65,1706090000,1189.65
